,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,zipcode,airbnb_price_mean,airbnb_record_count
873,Canterbury,4,h,2620000.0,9.0,3126.0,4.0,1.0,1.0,717.0,235.0,1890.0,-37.8266,145.0849,3265.0,,,
874,Canterbury,2,h,1305000.0,9.0,3126.0,2.0,1.0,1.0,342.0,104.0,1945.0,-37.8326,145.08100000000005,3265.0,,,
875,Canterbury,3,h,928000.0,9.0,3126.0,3.0,2.0,1.0,145.0,140.0,1998.0,-37.8233,145.0769,3265.0,,,
876,Canterbury,5,h,2930000.0,9.0,3126.0,5.0,3.0,4.0,645.0,222.0,2005.0,-37.8317,145.0738,3265.0,,,
877,Canterbury,4,h,2950000.0,9.0,3126.0,4.0,2.0,3.0,812.0,173.0,1927.0,-37.8323,145.0842,3265.0,,,
878,Canterbury,2,u,722000.0,9.0,3126.0,2.0,1.0,1.0,0.0,92.0,1965.0,-37.8205,145.0828,3265.0,,,
879,Canterbury,5,h,2350000.0,9.0,3126.0,5.0,2.0,4.0,838.0,282.0,1910.0,-37.8252,145.0721,3265.0,,,
880,Canterbury,3,h,1640000.0,9.0,3126.0,3.0,3.0,2.0,352.0,207.0,1997.0,-37.827,145.0737,3265.0,,,
881,Canterbury,3,h,1680000.0,9.0,3126.0,3.0,2.0,1.0,325.0,197.0,1910.0,-37.826,145.0729,3265.0,,,
882,Canterbury,4,h,3400000.0,9.0,3126.0,4.0,1.0,4.0,845.0,411.0,2008.0,-37.8184,145.0702,3265.0,,,
883,Canterbury,3,h,1850000.0,9.0,3126.0,3.0,2.0,2.0,361.0,216.0,1995.0,-37.8206,145.0785,3265.0,,,
884,Canterbury,4,h,3145000.0,9.0,3126.0,4.0,2.0,2.0,796.0,276.0,2012.0,-37.8266,145.072,3265.0,,,
885,Carlton North,4,h,1425000.0,3.2,3054.0,4.0,3.0,0.0,122.0,130.0,1890.0,-37.7893,144.9696,3106.0,,,
886,Carlton North,3,h,2950000.0,3.2,3054.0,3.0,1.0,2.0,499.0,164.0,1910.0,-37.7811,144.9715,3106.0,,,
887,Carlton North,4,h,2175000.0,3.2,3054.0,3.0,1.0,0.0,418.0,163.0,1920.0,-37.7808,144.9736,3106.0,,,
888,Carlton North,2,h,800000.0,3.2,3054.0,2.0,1.0,1.0,73.0,104.0,2009.0,-37.7852,144.9719,3106.0,,,
889,Carlton North,4,h,2718000.0,3.2,3054.0,4.0,2.0,0.0,538.0,142.0,2015.0,-37.7816,144.9714,3106.0,,,
890,Carlton North,2,h,2400000.0,3.2,3054.0,1.0,2.0,0.0,413.0,172.0,1900.0,-37.7875,144.9759,3106.0,,,
891,Carlton North,4,h,2520000.0,3.2,3054.0,4.0,2.0,2.0,504.0,168.0,1890.0,-37.7805,144.9721,3106.0,,,
892,Carlton North,3,h,2050000.0,3.2,3054.0,3.0,2.0,0.0,84.0,148.0,1970.0,-37.7879,144.9736,3106.0,,,
893,Carlton North,4,h,1950000.0,3.2,3054.0,4.0,2.0,2.0,207.0,162.0,1900.0,-37.7804,144.9748,3106.0,,,
894,Carlton North,1,u,437000.0,3.2,3054.0,1.0,1.0,1.0,0.0,56.0,1970.0,-37.7798,144.9707,3106.0,,,
895,Carlton North,2,u,520000.0,3.2,3054.0,2.0,1.0,1.0,0.0,86.0,1940.0,-37.7813,144.9773,3106.0,,,
896,Carlton North,2,u,570000.0,3.2,3054.0,2.0,1.0,1.0,0.0,76.0,1975.0,-37.7902,144.97,3106.0,,,
897,Carnegie,3,u,820000.0,11.4,3163.0,3.0,1.0,2.0,0.0,96.0,1989.0,-37.897,145.0623,7822.0,3163.0,94.2051282051282,156.0
898,Carnegie,2,t,795000.0,11.4,3163.0,2.0,2.0,1.0,133.0,104.0,2009.0,-37.8911,145.0539,7822.0,3163.0,94.2051282051282,156.0
899,Carnegie,2,u,600000.0,11.4,3163.0,2.0,1.0,1.0,73.0,61.0,1970.0,-37.897,145.0593,7822.0,3163.0,94.2051282051282,156.0
900,Carnegie,3,h,1295000.0,11.4,3163.0,3.0,1.0,2.0,425.0,166.0,1960.0,-37.8876,145.0502,7822.0,3163.0,94.2051282051282,156.0
901,Carnegie,2,u,510000.0,11.4,3163.0,2.0,1.0,1.0,0.0,69.0,1970.0,-37.8912,145.0644,7822.0,3163.0,94.2051282051282,156.0
902,Carnegie,1,u,346000.0,11.4,3163.0,1.0,1.0,1.0,60.0,48.0,1970.0,-37.8965,145.0618,7822.0,3163.0,94.2051282051282,156.0
903,Carnegie,3,t,860000.0,11.4,3163.0,3.0,2.0,1.0,1113.0,113.0,1990.0,-37.8972,145.0642,7822.0,3163.0,94.2051282051282,156.0
904,Carnegie,2,u,772000.0,11.4,3163.0,2.0,1.0,2.0,0.0,100.0,1973.0,-37.8863,145.066,7822.0,3163.0,94.2051282051282,156.0
905,Carnegie,4,h,1506000.0,11.4,3163.0,4.0,2.0,2.0,561.0,204.0,1925.0,-37.8934,145.0633,7822.0,3163.0,94.2051282051282,156.0
906,Carnegie,3,t,675000.0,11.4,3163.0,3.0,2.0,1.0,0.0,107.0,1990.0,-37.8972,145.0642,7822.0,3163.0,94.2051282051282,156.0
907,Carnegie,2,u,525000.0,11.4,3163.0,2.0,1.0,2.0,0.0,67.0,2009.0,-37.8893,145.0589,7822.0,3163.0,94.2051282051282,156.0
908,Carnegie,1,u,290000.0,11.4,3163.0,1.0,1.0,1.0,0.0,50.0,1960.0,-37.8858,145.0632,7822.0,3163.0,94.2051282051282,156.0
909,Carnegie,2,u,360000.0,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1970.0,-37.9032,145.0555,7822.0,3163.0,94.2051282051282,156.0
910,Carnegie,2,h,967500.0,11.4,3163.0,3.0,1.0,2.0,299.0,115.0,1930.0,-37.8973,145.053,7822.0,3163.0,94.2051282051282,156.0
911,Carnegie,1,u,330000.0,11.4,3163.0,1.0,1.0,1.0,0.0,33.0,1970.0,-37.8888,145.0533,7822.0,3163.0,94.2051282051282,156.0
912,Carnegie,3,h,1600000.0,11.4,3163.0,4.0,2.0,2.0,751.0,40.0,1923.0,-37.8945,145.0648,7822.0,3163.0,94.2051282051282,156.0
913,Carnegie,3,u,1008000.0,11.4,3163.0,3.0,2.0,1.0,300.0,130.0,1990.0,-37.8974,145.0539,7822.0,3163.0,94.2051282051282,156.0
914,Carnegie,3,u,1170000.0,11.4,3163.0,3.0,1.0,2.0,0.0,170.0,1925.0,-37.8977,145.0493,7822.0,3163.0,94.2051282051282,156.0
915,Carnegie,4,h,1830000.0,11.4,3163.0,3.0,2.0,2.0,687.0,237.0,1983.0,-37.8931,145.0479,7822.0,3163.0,94.2051282051282,156.0
916,Carnegie,1,u,250000.0,11.4,3163.0,1.0,1.0,1.0,0.0,34.0,1960.0,-37.8982,145.0625,7822.0,3163.0,94.2051282051282,156.0
917,Carnegie,2,t,930000.0,11.4,3163.0,2.0,2.0,1.0,166.0,170.0,2009.0,-37.8982,145.0488,7822.0,3163.0,94.2051282051282,156.0
918,Carnegie,2,u,465000.0,11.4,3163.0,2.0,1.0,1.0,0.0,56.0,1970.0,-37.8881,145.0558,7822.0,3163.0,94.2051282051282,156.0
919,Carnegie,4,h,1550000.0,11.4,3163.0,4.0,2.0,2.0,757.0,133.0,1930.0,-37.8925,145.0541,7822.0,3163.0,94.2051282051282,156.0
920,Carnegie,2,t,707000.0,11.4,3163.0,2.0,1.0,1.0,144.0,96.0,2000.0,-37.892,145.0482,7822.0,3163.0,94.2051282051282,156.0
921,Carnegie,2,u,804000.0,11.4,3163.0,2.0,2.0,1.0,0.0,86.0,1993.0,-37.9,145.0548,7822.0,3163.0,94.2051282051282,156.0
922,Carnegie,4,h,1501000.0,11.4,3163.0,3.0,2.0,1.0,598.0,201.0,1970.0,-37.9037,145.0588,7822.0,3163.0,94.2051282051282,156.0
923,Carnegie,3,t,970000.0,11.4,3163.0,3.0,2.0,2.0,325.0,223.0,2005.0,-37.8933,145.0546,7822.0,3163.0,94.2051282051282,156.0
924,Carnegie,2,h,817500.0,11.4,3163.0,2.0,1.0,1.0,211.0,102.0,2002.0,-37.8856,145.0599,7822.0,3163.0,94.2051282051282,156.0
925,Carnegie,4,h,1450000.0,11.4,3163.0,4.0,2.0,2.0,557.0,200.0,1938.0,-37.8955,145.0515,7822.0,3163.0,94.2051282051282,156.0
926,Carnegie,2,t,855000.0,11.4,3163.0,2.0,1.0,1.0,158.0,106.0,1994.0,-37.8886,145.05200000000005,7822.0,3163.0,94.2051282051282,156.0
927,Carnegie,2,h,675000.0,11.4,3163.0,2.0,1.0,1.0,0.0,90.0,1968.0,-37.8973,145.0625,7822.0,3163.0,94.2051282051282,156.0
928,Carnegie,2,u,588000.0,11.4,3163.0,2.0,1.0,1.0,133.0,71.0,2011.0,-37.89,145.0559,7822.0,3163.0,94.2051282051282,156.0
929,Carnegie,2,u,455000.0,11.4,3163.0,2.0,1.0,1.0,0.0,73.0,1970.0,-37.8897,145.0524,7822.0,3163.0,94.2051282051282,156.0
930,Carnegie,3,u,920000.0,11.4,3163.0,3.0,2.0,1.0,283.0,250.0,2005.0,-37.8974,145.0622,7822.0,3163.0,94.2051282051282,156.0
931,Carnegie,2,u,656000.0,11.4,3163.0,2.0,1.0,1.0,103.0,82.0,1970.0,-37.8873,145.0559,7822.0,3163.0,94.2051282051282,156.0
932,Carnegie,2,h,930000.0,11.4,3163.0,2.0,1.0,1.0,264.0,110.0,1930.0,-37.8864,145.0561,7822.0,3163.0,94.2051282051282,156.0
933,Carnegie,2,u,415000.0,11.4,3163.0,2.0,1.0,1.0,0.0,64.0,1970.0,-37.8889,145.048,7822.0,3163.0,94.2051282051282,156.0
934,Carnegie,2,u,650000.0,11.4,3163.0,2.0,1.0,1.0,174.0,80.0,1975.0,-37.8978,145.062,7822.0,3163.0,94.2051282051282,156.0
935,Carnegie,3,h,1360000.0,11.4,3163.0,3.0,2.0,2.0,282.0,182.0,2010.0,-37.8953,145.0567,7822.0,3163.0,94.2051282051282,156.0
936,Carnegie,1,u,350000.0,11.4,3163.0,1.0,1.0,1.0,0.0,53.0,1980.0,-37.8894,145.0508,7822.0,3163.0,94.2051282051282,156.0
937,Carnegie,3,h,1430000.0,11.4,3163.0,3.0,2.0,2.0,603.0,166.0,1945.0,-37.9023,145.0568,7822.0,3163.0,94.2051282051282,156.0
938,Carnegie,3,h,1490000.0,11.4,3163.0,3.0,2.0,1.0,371.0,167.0,1915.0,-37.8871,145.05200000000005,7822.0,3163.0,94.2051282051282,156.0
939,Carnegie,3,h,1125000.0,11.4,3163.0,3.0,1.0,1.0,604.0,120.0,1925.0,-37.8993,145.0528,7822.0,3163.0,94.2051282051282,156.0
940,Carnegie,2,u,405000.0,11.4,3163.0,2.0,1.0,1.0,967.0,72.0,1970.0,-37.8843,145.0531,7822.0,3163.0,94.2051282051282,156.0
941,Carnegie,4,h,1655000.0,11.4,3163.0,4.0,2.0,2.0,595.0,221.0,1915.0,-37.8916,145.0543,7822.0,3163.0,94.2051282051282,156.0
942,Carnegie,3,t,808000.0,11.4,3163.0,3.0,1.0,1.0,111.0,116.0,1998.0,-37.8889,145.0495,7822.0,3163.0,94.2051282051282,156.0
943,Carnegie,2,u,370000.0,11.4,3163.0,2.0,1.0,1.0,0.0,68.0,1950.0,-37.8959,145.0639,7822.0,3163.0,94.2051282051282,156.0
944,Carnegie,4,h,1880000.0,11.4,3163.0,3.0,2.0,3.0,932.0,270.0,1970.0,-37.8975,145.0478,7822.0,3163.0,94.2051282051282,156.0
945,Carnegie,2,u,585000.0,11.4,3163.0,2.0,1.0,1.0,108.0,67.0,1970.0,-37.8973,145.0596,7822.0,3163.0,94.2051282051282,156.0
946,Carnegie,2,u,450000.0,11.4,3163.0,2.0,1.0,1.0,0.0,72.0,1970.0,-37.8999,145.0575,7822.0,3163.0,94.2051282051282,156.0
947,Carnegie,3,t,860000.0,11.4,3163.0,3.0,1.0,2.0,277.0,135.0,1978.0,-37.8978,145.0624,7822.0,3163.0,94.2051282051282,156.0
948,Carnegie,2,u,605000.0,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1973.0,-37.8956,145.0613,7822.0,3163.0,94.2051282051282,156.0
949,Carnegie,4,h,1518000.0,11.4,3163.0,3.0,3.0,2.0,454.0,275.0,2000.0,-37.8869,145.0628,7822.0,3163.0,94.2051282051282,156.0
950,Carnegie,2,u,632500.0,11.4,3163.0,2.0,1.0,1.0,99.0,98.0,1965.0,-37.8946,145.0588,7822.0,3163.0,94.2051282051282,156.0
951,Carnegie,2,u,435000.0,11.4,3163.0,2.0,1.0,1.0,0.0,60.0,1980.0,-37.8986,145.0567,7822.0,3163.0,94.2051282051282,156.0
952,Carnegie,2,u,468250.0,11.4,3163.0,2.0,1.0,1.0,912.0,75.0,2008.0,-37.8936,145.056,7822.0,3163.0,94.2051282051282,156.0
953,Carnegie,3,h,1716000.0,11.4,3163.0,2.0,2.0,1.0,817.0,130.0,1925.0,-37.9007,145.047,7822.0,3163.0,94.2051282051282,156.0
954,Carnegie,1,u,365000.0,11.4,3163.0,1.0,1.0,1.0,0.0,48.0,1960.0,-37.8887,145.048,7822.0,3163.0,94.2051282051282,156.0
955,Caulfield,2,u,722500.0,8.9,3162.0,2.0,1.0,1.0,0.0,100.0,1960.0,-37.8865,145.0302,2379.0,,,
956,Caulfield,2,u,550000.0,8.9,3162.0,2.0,1.0,1.0,806.0,78.0,1960.0,-37.8852,145.024,2379.0,,,
957,Caulfield,4,h,131000.0,8.9,3162.0,4.0,1.0,2.0,499.0,155.0,1920.0,-37.8864,145.0242,2379.0,,,
958,Caulfield North,3,h,1750000.0,8.1,3161.0,3.0,2.0,2.0,692.0,313.0,1955.0,-37.8629,145.019,6923.0,,,
959,Caulfield North,2,u,580000.0,8.1,3161.0,2.0,1.0,1.0,934.0,68.0,2012.0,-37.8607,145.0116,6923.0,,,
960,Caulfield North,3,h,2005000.0,8.1,3161.0,4.0,2.0,3.0,361.0,237.0,2014.0,-37.8694,145.0296,6923.0,,,
961,Caulfield North,2,u,420000.0,8.1,3161.0,2.0,1.0,1.0,0.0,56.0,2012.0,-37.861,145.0136,6923.0,,,
962,Caulfield North,1,u,290000.0,8.1,3161.0,1.0,1.0,1.0,952.0,43.0,1970.0,-37.8744,145.0371,6923.0,,,
963,Caulfield North,3,h,1400000.0,8.1,3161.0,3.0,1.0,0.0,270.0,139.0,1910.0,-37.868,145.0269,6923.0,,,
964,Caulfield North,2,u,450000.0,8.1,3161.0,2.0,1.0,1.0,1092.0,63.0,2014.0,-37.8647,145.0232,6923.0,,,
965,Caulfield North,2,u,536000.0,8.1,3161.0,2.0,1.0,1.0,771.0,82.0,1960.0,-37.8686,145.0239,6923.0,,,
966,Caulfield North,2,u,550000.0,8.1,3161.0,2.0,1.0,1.0,0.0,67.0,2011.0,-37.8609,145.0126,6923.0,,,
967,Caulfield North,4,h,2170000.0,8.1,3161.0,4.0,2.0,1.0,810.0,215.0,1915.0,-37.8698,145.0325,6923.0,,,
968,Caulfield South,3,h,1577500.0,9.3,3162.0,3.0,2.0,2.0,357.0,144.0,1935.0,-37.8896,145.0307,5051.0,,,
969,Caulfield South,3,h,1460000.0,9.3,3162.0,3.0,1.0,2.0,451.0,121.0,1960.0,-37.8874,145.019,5051.0,,,
970,Caulfield South,1,u,275500.0,9.3,3162.0,1.0,1.0,1.0,0.0,44.0,1960.0,-37.8961,145.0132,5051.0,,,
971,Caulfield South,2,h,1065000.0,9.3,3162.0,2.0,1.0,1.0,273.0,114.0,1930.0,-37.895,145.02200000000005,5051.0,,,
972,Caulfield South,4,t,1030000.0,9.3,3162.0,4.0,2.0,2.0,216.0,165.0,1995.0,-37.8887,145.0318,5051.0,,,
973,Caulfield South,2,h,1225000.0,9.3,3162.0,2.0,1.0,2.0,284.0,99.0,1940.0,-37.8958,145.0215,5051.0,,,
974,Caulfield South,3,h,1450000.0,9.3,3162.0,2.0,2.0,1.0,478.0,120.0,1925.0,-37.8893,145.0161,5051.0,,,
975,Caulfield South,4,h,1774500.0,9.3,3162.0,4.0,2.0,2.0,575.0,256.0,2008.0,-37.8993,145.0254,5051.0,,,
976,Caulfield South,2,u,525500.0,9.3,3162.0,2.0,1.0,1.0,831.0,80.0,1970.0,-37.8974,145.0294,5051.0,,,
977,Caulfield South,2,h,825000.0,9.3,3162.0,2.0,1.0,1.0,367.0,85.0,1930.0,-37.8995,145.0241,5051.0,,,
978,Caulfield South,2,h,1262000.0,9.3,3162.0,4.0,2.0,2.0,464.0,272.0,2016.0,-37.8901,145.0224,5051.0,,,
979,Caulfield South,2,h,1340000.0,9.3,3162.0,2.0,1.0,1.0,505.0,117.0,1940.0,-37.8928,145.0149,5051.0,,,
980,Caulfield South,3,h,1200000.0,9.3,3162.0,3.0,2.0,2.0,494.0,135.0,1920.0,-37.9027,145.0322,5051.0,,,
981,Caulfield South,2,h,1001000.0,9.3,3162.0,2.0,2.0,1.0,255.0,85.0,1890.0,-37.8887,145.0207,5051.0,,,
982,Caulfield South,3,h,1330000.0,9.3,3162.0,3.0,1.0,1.0,312.0,123.0,1926.0,-37.8893,145.0196,5051.0,,,
983,Caulfield South,4,h,1570000.0,9.3,3162.0,3.0,2.0,2.0,641.0,215.0,1970.0,-37.9012,145.035,5051.0,,,
984,Caulfield South,4,h,1916000.0,9.3,3162.0,4.0,2.0,2.0,630.0,205.0,1910.0,-37.8894,145.0145,5051.0,,,
985,Chadstone,4,h,890000.0,13.6,3148.0,4.0,3.0,2.0,288.0,158.0,2014.0,-37.8801,145.1051,3582.0,,,
986,Chadstone,3,u,700000.0,13.6,3148.0,2.0,2.0,1.0,224.0,94.0,2006.0,-37.8738,145.1054,3582.0,,,
987,Chadstone,3,t,865000.0,13.6,3148.0,3.0,2.0,2.0,277.0,143.0,2010.0,-37.8796,145.1044,3582.0,,,
988,Chadstone,4,t,1042500.0,13.6,3148.0,4.0,3.0,2.0,209.0,160.0,2016.0,-37.8805,145.105,3582.0,,,
989,Chadstone,2,h,1002000.0,13.6,3148.0,2.0,1.0,1.0,585.0,97.0,1950.0,-37.8792,145.0948,3582.0,,,
990,Chadstone,3,h,650000.0,13.6,3148.0,3.0,2.0,2.0,160.0,101.0,2000.0,-37.8859,145.0934,3582.0,,,
991,Chadstone,4,t,965000.0,13.6,3148.0,4.0,3.0,2.0,273.0,182.0,2012.0,-37.8742,145.105,3582.0,,,
992,Chadstone,3,h,1301000.0,13.6,3148.0,3.0,1.0,2.0,620.0,88.0,1970.0,-37.8812,145.105,3582.0,,,
993,Chadstone,4,h,1415500.0,13.6,3148.0,3.0,2.0,1.0,1033.0,164.0,1950.0,-37.8738,145.1095,3582.0,,,
994,Chadstone,4,h,1260000.0,13.6,3148.0,4.0,2.0,2.0,500.0,277.0,2001.0,-37.8845,145.1027,3582.0,,,
995,Chadstone,3,h,1000000.0,13.6,3148.0,3.0,1.0,2.0,630.0,105.0,1960.0,-37.8838,145.102,3582.0,,,
996,Chadstone,3,t,845000.0,13.6,3148.0,3.0,2.0,1.0,177.0,111.0,2012.0,-37.8824,145.1042,3582.0,,,
997,Chadstone,4,t,881000.0,13.6,3148.0,3.0,2.0,1.0,188.0,137.0,2014.0,-37.8781,145.0955,3582.0,,,
998,Clifton Hill,2,h,780000.0,3.4,3068.0,2.0,1.0,1.0,155.0,85.0,1880.0,-37.7934,144.9922,2954.0,3068.0,126.01298701298701,308.0
999,Clifton Hill,3,h,1060000.0,3.4,3068.0,3.0,1.0,0.0,193.0,98.0,1900.0,-37.7899,144.9984,2954.0,3068.0,126.01298701298701,308.0
1000,Clifton Hill,3,t,930000.0,3.4,3068.0,3.0,2.0,1.0,124.0,116.0,2000.0,-37.7934,144.9923,2954.0,3068.0,126.01298701298701,308.0
1001,Clifton Hill,2,h,1075000.0,3.4,3068.0,2.0,1.0,1.0,174.0,85.0,1890.0,-37.7928,144.9987,2954.0,3068.0,126.01298701298701,308.0
1002,Clifton Hill,2,h,1105000.0,3.4,3068.0,2.0,1.0,1.0,185.0,84.0,1910.0,-37.7927,144.9981,2954.0,3068.0,126.01298701298701,308.0
1003,Clifton Hill,2,h,1209000.0,3.4,3068.0,2.0,1.0,1.0,140.0,97.0,1910.0,-37.7919,144.9884,2954.0,3068.0,126.01298701298701,308.0
1004,Clifton Hill,4,h,3010000.0,3.4,3068.0,4.0,3.0,2.0,382.0,250.0,1903.0,-37.7897,144.9992,2954.0,3068.0,126.01298701298701,308.0
1005,Clifton Hill,2,h,1435000.0,3.4,3068.0,2.0,1.0,2.0,239.0,96.0,1900.0,-37.7918,144.997,2954.0,3068.0,126.01298701298701,308.0
1006,Clifton Hill,2,h,1290000.0,3.4,3068.0,2.0,1.0,0.0,164.0,99.0,1890.0,-37.7912,144.9967,2954.0,3068.0,126.01298701298701,308.0
1007,Clifton Hill,2,u,495000.0,3.4,3068.0,2.0,1.0,1.0,515.0,50.0,1970.0,-37.7875,145.0049,2954.0,3068.0,126.01298701298701,308.0
1008,Clifton Hill,3,h,1370000.0,3.4,3068.0,3.0,2.0,1.0,176.0,135.0,1890.0,-37.7921,144.9898,2954.0,3068.0,126.01298701298701,308.0
1009,Clifton Hill,2,h,1450000.0,3.4,3068.0,2.0,1.0,0.0,156.0,107.0,1890.0,-37.7892,144.9999,2954.0,3068.0,126.01298701298701,308.0
1010,Clifton Hill,2,u,885500.0,3.4,3068.0,2.0,2.0,2.0,0.0,136.0,2005.0,-37.7937,144.9983,2954.0,3068.0,126.01298701298701,308.0
1011,Clifton Hill,3,t,825000.0,3.4,3068.0,3.0,3.0,1.0,67.0,119.0,2010.0,-37.7946,144.9989,2954.0,3068.0,126.01298701298701,308.0
1012,Clifton Hill,4,h,1506000.0,3.4,3068.0,4.0,2.0,0.0,162.0,169.0,1995.0,-37.7885,144.9994,2954.0,3068.0,126.01298701298701,308.0
1013,Clifton Hill,3,h,1360000.0,3.4,3068.0,3.0,1.0,0.0,118.0,118.0,1880.0,-37.7921,144.9858,2954.0,3068.0,126.01298701298701,308.0
1014,Coburg,2,h,850000.0,7.8,3058.0,2.0,1.0,1.0,371.0,93.0,1930.0,-37.735,144.9589,11204.0,,,
1015,Coburg,3,h,784000.0,7.8,3058.0,2.0,1.0,1.0,286.0,110.0,1890.0,-37.7427,144.952,11204.0,,,
1016,Coburg,3,h,680000.0,7.8,3058.0,3.0,1.0,0.0,702.0,108.0,1950.0,-37.7391,144.9812,11204.0,,,
1017,Coburg,2,t,807000.0,7.8,3058.0,2.0,2.0,1.0,0.0,176.0,2010.0,-37.7546,144.9713,11204.0,,,
1018,Coburg,3,h,675000.0,7.8,3058.0,3.0,1.0,2.0,142.0,123.0,2005.0,-37.7382,144.97299999999996,11204.0,,,
1019,Coburg,3,h,1202000.0,7.8,3058.0,3.0,2.0,2.0,423.0,140.0,1940.0,-37.7493,144.9559,11204.0,,,
1020,Coburg,3,h,1370000.0,7.8,3058.0,3.0,1.0,1.0,233.0,180.0,1890.0,-37.7549,144.9611,11204.0,,,
1021,Coburg,3,h,1000000.0,7.8,3058.0,3.0,2.0,3.0,370.0,110.0,1920.0,-37.744,144.9501,11204.0,,,
1022,Coburg,4,h,145000.0,7.8,3058.0,3.0,1.0,1.0,536.0,164.0,1910.0,-37.7555,144.9658,11204.0,,,
1023,Coburg,3,h,860000.0,7.8,3058.0,3.0,1.0,1.0,283.0,109.0,1915.0,-37.7416,144.9582,11204.0,,,
1024,Coburg,2,h,953000.0,7.8,3058.0,2.0,1.0,1.0,170.0,101.0,1890.0,-37.7508,144.9608,11204.0,,,
1025,Coburg,2,h,735000.0,7.8,3058.0,2.0,1.0,1.0,280.0,93.0,1900.0,-37.7429,144.952,11204.0,,,
1026,Coburg,3,h,947000.0,7.8,3058.0,3.0,1.0,1.0,372.0,125.0,1920.0,-37.735,144.9581,11204.0,,,
1027,Coburg,2,u,500000.0,7.8,3058.0,2.0,1.0,1.0,0.0,74.0,1970.0,-37.7405,144.9644,11204.0,,,
1028,Coburg,2,u,466000.0,7.8,3058.0,2.0,1.0,1.0,0.0,62.0,1980.0,-37.7527,144.9522,11204.0,,,
1029,Coburg,3,t,740000.0,7.8,3058.0,3.0,2.0,1.0,255.0,164.0,2014.0,-37.7546,144.9713,11204.0,,,
1030,Coburg,3,h,812000.0,7.8,3058.0,3.0,1.0,1.0,370.0,130.0,1930.0,-37.7561,144.9718,11204.0,,,
1031,Coburg,3,h,766000.0,7.8,3058.0,3.0,1.0,0.0,378.0,124.0,1930.0,-37.7561,144.9716,11204.0,,,
1032,Coburg,3,h,825000.0,7.8,3058.0,2.0,1.0,1.0,374.0,118.0,1910.0,-37.7561,144.9715,11204.0,,,
1033,Coburg,4,h,1131000.0,7.8,3058.0,4.0,2.0,2.0,494.0,300.0,2001.0,-37.7359,144.9711,11204.0,,,
1034,Coburg,3,h,1064000.0,7.8,3058.0,3.0,2.0,1.0,417.0,178.0,1940.0,-37.7478,144.9583,11204.0,,,
1035,Coburg,3,h,1210000.0,7.8,3058.0,3.0,1.0,1.0,379.0,125.0,1925.0,-37.7544,144.9764,11204.0,,,
1036,Coburg,2,u,434000.0,7.8,3058.0,2.0,1.0,1.0,0.0,80.0,1965.0,-37.7405,144.9644,11204.0,,,
1037,Coburg,2,u,653000.0,7.8,3058.0,2.0,1.0,1.0,129.0,107.0,2012.0,-37.7422,144.9606,11204.0,,,
1038,Coburg,3,t,640000.0,7.8,3058.0,3.0,1.0,2.0,119.0,109.0,1995.0,-37.7403,144.9491,11204.0,,,
1039,Coburg,3,h,1130000.0,7.8,3058.0,3.0,1.0,2.0,735.0,127.0,1920.0,-37.7379,144.9623,11204.0,,,
1040,Coburg,3,h,763000.0,7.8,3058.0,3.0,2.0,1.0,107.0,110.0,1994.0,-37.7517,144.963,11204.0,,,
1041,Coburg,2,h,903000.0,7.8,3058.0,2.0,1.0,1.0,253.0,94.0,1910.0,-37.7484,144.9521,11204.0,,,
1042,Coburg,3,h,1000000.0,7.8,3058.0,3.0,1.0,1.0,431.0,117.0,1970.0,-37.75,144.9695,11204.0,,,
1043,Coburg,4,h,1742000.0,7.8,3058.0,3.0,2.0,4.0,482.0,256.0,2006.0,-37.7529,144.9534,11204.0,,,
1044,Coburg,4,h,865000.0,7.8,3058.0,4.0,1.0,1.0,452.0,125.0,1925.0,-37.7525,144.94799999999995,11204.0,,,
1045,Coburg,2,u,485000.0,7.8,3058.0,2.0,2.0,1.0,0.0,96.0,1880.0,-37.7367,144.9701,11204.0,,,
1046,Coburg,3,h,1278000.0,7.8,3058.0,3.0,2.0,3.0,405.0,156.0,1930.0,-37.7464,144.959,11204.0,,,
1047,Coburg,3,t,590000.0,7.8,3058.0,3.0,2.0,2.0,0.0,109.0,2013.0,-37.7458,144.9751,11204.0,,,
1048,Coburg,4,h,1136000.0,7.8,3058.0,4.0,3.0,1.0,420.0,146.0,1920.0,-37.7501,144.96200000000005,11204.0,,,
1049,Coburg,2,t,635000.0,7.8,3058.0,2.0,1.0,1.0,97.0,95.0,2014.0,-37.7516,144.9623,11204.0,,,
1050,Coburg,4,h,1400000.0,7.8,3058.0,4.0,1.0,1.0,856.0,189.0,1970.0,-37.7432,144.9481,11204.0,,,
1051,Coburg,3,h,1260000.0,7.8,3058.0,3.0,2.0,0.0,407.0,230.0,1930.0,-37.7471,144.9579,11204.0,,,
1052,Coburg,3,h,841000.0,7.8,3058.0,3.0,1.0,3.0,385.0,98.0,1920.0,-37.734,144.9603,11204.0,,,
1053,Coburg,2,u,537500.0,7.8,3058.0,2.0,1.0,1.0,0.0,73.0,1975.0,-37.7435,144.9563,11204.0,,,
